"Term","Course ID","Offer Nbr","Class Nbr","Section","Enrl Stat","Class Stat","Assoc","Session","Auto Enrol","Auto Enr 2","Class Type","Cap Enrl","Tot Enrl","Comb Sects ID","Combined Sect Cap Enrl","Combined Sect Tot Enrl"
"3320","106345","1","21085","SE06","Closed","Tentative","10","1","","","Non-Enrol","18","0","","",""
"3320","106345","1","21086","SE07","Open","Active","10","1","","","Non-Enrol","25","17","","",""
"3320","106345","1","21087","SE08","Open","Tentative","10","1","","","Non-Enrol","18","0","","",""
"3320","106345","1","21088","SE09","Open","Active","10","1","","","Non-Enrol","25","23","","",""
"3320","104241","1","21666","TU11","Closed","Tentative","10","1","","","Non-Enrol","15","0","","",""
"3320","104241","1","21667","TU12","Closed","Active","10","1","","","Non-Enrol","15","15","","",""
"3320","104241","1","21668","TU13","Open","Active","10","1","","","Non-Enrol","15","7","","",""
"3320","104241","1","21669","TU14","Closed","Active","10","1","","","Non-Enrol","15","15","","",""
"3320","104241","1","21670","TU15","Closed","Tentative","10","1","","","Non-Enrol","15","0","","",""
"3320","104241","1","21671","TU16","Closed","Tentative","10","1","","","Non-Enrol","15","0","","",""
"3320","104241","1","21672","TU17","Open","Active","10","1","","","Non-Enrol","15","14","","",""
"3320","104241","1","21673","TU18","Open","Active","10","1","","","Non-Enrol","15","9","","",""
"3320","104241","1","21674","TU19","Closed","ToBeCancel","10","1","","","Non-Enrol","15","0","","",""
"3320","105872","1","21675","PR01","Open","Active","10","1","","","Non-Enrol","63","36","","",""
"3320","105872","1","21676","WR01","Open","Active","10","1","","","Non-Enrol","78","7","","",""
"3320","104902","1","22061","LE01","Open","Active","10","1","","","Non-Enrol","32","21","","",""
"3320","104902","1","22062","TU01","Open","Active","10","1","","","Enrolment","16","14","","",""
"3320","104902","1","22063","TU02","Open","Active","10","1","","","Enrolment","16","7","","",""
"3320","104902","1","22064","TU03","Closed","Tentative","10","1","","","Enrolment","18","0","","",""
"3320","002126","1","22367","LE03","Open","Tentative","10","1","","","Enrolment","25","0","","",""
"3320","106481","1","22368","PR02","Open","Active","10","1","","","Non-Enrol","47","46","","",""
"3320","102232","1","22369","TU06","Open","Active","10","1","","","Enrolment","120","69","","",""
"3320","102050","1","22370","SE01","Open","Active","10","FY2","","","Enrolment","20","3","","",""
"3320","102050","1","22371","WR01","Open","Active","10","FY2","","","Non-Enrol","20","3","","",""
"3320","101660","1","22372","RS01","Open","Active","10","FY2","","","Enrolment","50","1","","",""
"3320","102056","1","22373","RS01","Open","Active","10","FY2","","","Enrolment","50","1","","",""
"3320","101665","1","22374","RS01","Open","Active","10","FY2","","","Enrolment","50","5","","",""
"3320","102058","1","22375","RS01","Open","Active","10","FY2","","","Enrolment","50","2","","",""
"3320","102082","1","22376","WR01","Open","Active","10","1","","","Enrolment","50","21","","",""
"3320","102084","1","22377","WR01","Open","Active","10","1","","","Enrolment","50","18","","",""
"3320","101646","1","22378","RS01","Open","Active","10","FY2","","","Enrolment","50","2","","",""
"3320","102066","1","22379","RS01","Open","Active","10","FY2","","","Enrolment","50","4","","",""
"3320","101656","1","22380","RS01","Open","Active","10","FY2","","","Enrolment","50","14","","",""
"3320","102072","1","22381","RS01","Open","Active","10","FY2","","","Enrolment","50","9","","",""
"3320","100761","1","22382","RS01","Open","Active","10","FY2","","","Enrolment","50","1","","",""
"3320","102060","1","22383","RS01","Open","Active","10","FY2","","","Enrolment","50","2","","",""
"3320","101597","1","22384","RS01","Open","Active","10","FY2","","","Enrolment","40","3","","",""
"3320","102054","1","22385","RS01","Open","Active","10","FY2","","","Enrolment","40","2","","",""
"3320","102074","1","22386","RS01","Open","Active","10","FY2","","","Enrolment","20","3","","",""
"3320","101609","1","22387","RS01","Open","Active","10","FY2","","","Enrolment","20","2","","",""
"3320","104460","1","20042","TU01","Closed","Active","10","1","","","Non-Enrol","21","21","","",""
"3320","104460","1","20043","TU02","Closed","Active","10","1","","","Non-Enrol","20","20","","",""
"3320","104460","1","20044","TU03","Open","Active","10","1","","","Non-Enrol","20","18","","",""
"3320","104460","1","20045","TU04","Open","Tentative","10","1","","","Non-Enrol","20","0","","",""
"3320","104460","1","20046","TU05","Closed","Active","10","1","","","Non-Enrol","20","20","","",""
"3320","104460","1","20047","TU06","Open","Active","10","1","","","Non-Enrol","20","16","","",""
"3320","104460","1","20048","TU07","Closed","Tentative","10","1","","","Non-Enrol","20","0","","",""
"3320","104436","1","20049","LE01","Open","Active","10","1","","","Enrolment","200","137","","",""
"3320","104436","1","20050","TU01","Closed","Active","10","1","","","Non-Enrol","20","20","","",""
"3320","104436","1","20051","TU02","Open","Active","10","1","","","Non-Enrol","20","19","","",""
"3320","104436","1","20052","TU03","Closed","Active","10","1","","","Non-Enrol","20","20","","",""
"3320","104436","1","20053","TU04","Open","Active","10","1","","","Non-Enrol","20","16","","",""
"3320","104436","1","20054","TU05","Open","Tentative","10","1","","","Non-Enrol","20","2","","",""
"3320","104436","1","20055","TU06","Closed","Active","10","1","","","Non-Enrol","20","20","","",""
"3320","104436","1","20056","TU07","Closed","Active","10","1","","","Non-Enrol","20","20","","",""
"3320","001809","1","20375","TU13","Open","Active","10","1","","","Non-Enrol","21","16","","",""
"3320","001809","1","20376","TU14","Open","Active","10","1","","","Non-Enrol","20","16","","",""
"3320","001809","1","20377","TU15","Closed","Tentative","10","1","","","Non-Enrol","16","16","","",""
"3320","001809","1","20378","TU16","Closed","Tentative","10","1","","","Non-Enrol","16","16","","",""
"3320","001809","1","20379","TU17","Open","Active","10","1","","","Non-Enrol","20","16","","",""
"3320","001809","1","20380","TU18","Closed","Tentative","10","1","","","Non-Enrol","16","16","","",""
"3320","001809","1","20381","TU19","Closed","Tentative","10","1","","","Non-Enrol","16","0","","",""
"3320","001809","1","20382","TU20","Open","Active","10","1","","","Non-Enrol","21","16","","",""
"3320","001809","1","20383","TU21","Open","Tentative","10","1","","","Non-Enrol","16","15","","",""
"3320","001809","1","20384","TU22","Open","Active","10","1","","","Non-Enrol","20","16","","",""
"3320","001809","1","20385","TU23","Open","Active","10","1","","","Non-Enrol","21","16","","",""
"3320","100120","1","29079","01NT","Open","Active","1","TYC","","","Enrolment","20","0","","",""
"3320","106979","1","29082","TU01","Open","Active","10","1","","","Non-Enrol","2","0","","",""
"3320","106979","1","29083","TU02","Open","Active","10","1","","","Non-Enrol","2","0","","",""
"3320","106979","1","29084","TU03","Open","Active","10","1","","","Non-Enrol","2","0","","",""
"3320","001134","1","29085","LA01","Open","Active","10","1","","","Non-Enrol","25","2","","",""
"3320","104234","1","20408","TU01","Closed","Tentative","10","1","","","Non-Enrol","16","0","","",""
"3320","104234","1","20409","TU02","Open","Active","10","1","","","Non-Enrol","16","7","","",""
"3320","104234","1","20410","TU03","Closed","Active","10","1","","","Non-Enrol","16","16","","",""
"3320","104234","1","20411","TU04","Closed","Tentative","10","1","","","Non-Enrol","16","0","","",""
"3320","104234","1","20412","TU05","Open","Active","10","1","","","Non-Enrol","16","14","","",""
"3320","106586","1","20745","TU01","Closed","Active","10","1","","","Non-Enrol","20","20","","",""
"3320","106793","1","20746","SE01","Open","Active","10","1","","","Enrolment","10","6","","",""
"3320","106793","1","20747","WR01","Open","Active","10","1","","","Non-Enrol","10","6","","",""
"3320","103981","1","20751","TU02","Open","Active","10","1","LE01","","Enrolment","72","51","","",""
"3320","102130","1","20752","LE02","Open","Active","10","1","","","Enrolment","160","159","","",""
"3320","105509","1","20755","LE01","Open","Active","10","1","","","Non-Enrol","80","34","","",""
"3320","105334","1","20756","PR02","Open","Active","10","1","","","Non-Enrol","30","19","","",""
"3320","101529","1","21089","TU01","Closed","Active","10","1","","","Non-Enrol","17","17","","",""
"3320","101529","1","21090","TU02","Open","Active","10","1","","","Non-Enrol","18","17","","",""
"3320","101529","1","21091","TU03","Closed","Active","10","1","","","Non-Enrol","17","17","","",""
"3320","101529","1","21092","TU04","Open","Active","10","1","","","Non-Enrol","16","15","","",""
"3320","101529","1","21093","TU05","Closed","Tentative","10","1","","","Non-Enrol","13","0","","",""
"3320","101529","1","21094","TU06","Open","Active","10","1","","","Non-Enrol","17","15","","",""
"3320","101529","1","21095","TU07","Open","Active","10","1","","","Non-Enrol","16","14","","",""
"3320","101529","1","21096","TU08","Closed","Active","10","1","","","Non-Enrol","16","16","","",""
"3320","104546","1","21097","LE01","Open","Active","10","1","","","Enrolment","79","62","","",""
"3320","104546","1","21098","WR01","Open","Active","10","1","","","Non-Enrol","24","23","","",""
"3320","104546","1","21099","WR02","Open","Active","10","1","","","Non-Enrol","24","22","","",""
"3320","104546","1","21100","WR03","Open","Active","10","1","","","Non-Enrol","24","17","","",""
"3320","104546","1","21101","WR04","Closed","Tentative","10","1","","","Non-Enrol","17","0","","",""
"3320","104671","1","21102","LE01","Open","Active","10","1","","","Enrolment","100","57","","",""
"3320","104671","1","21103","TU01","Closed","Tentative","10","1","","","Non-Enrol","12","0","","",""
"3320","104671","1","21104","TU02","Open","Active","10","1","","","Non-Enrol","17","16","","",""
"3320","104671","1","21105","TU03","Closed","Tentative","10","1","","","Non-Enrol","12","0","","",""
"3320","104671","1","21106","TU04","Closed","Active","10","1","","","Non-Enrol","16","16","","",""
"3320","104671","1","21107","TU05","Open","Active","10","1","","","Non-Enrol","17","9","","",""
"3320","104671","1","21108","TU06","Open","Active","10","1","","","Non-Enrol","17","16","","",""
"3320","104670","1","21109","LE01","Open","Active","10","1","","","Enrolment","85","55","","",""
"3320","104670","1","21110","WR01","Open","Active","10","1","","","Non-Enrol","20","13","","",""
"3320","005234","1","21330","SE01","Open","Active","10","FY2","","","Enrolment","30","11","","",""
"3320","009033","1","21331","LE01","Open","Active","10","FY2","","","Enrolment","30","10","","",""
"3320","105334","1","21332","TU01","Closed","Active","10","1","","","Non-Enrol","20","20","","",""
"3320","105334","1","21333","TU02","Open","Active","10","1","","","Non-Enrol","30","19","","",""
"3320","105334","1","21334","TU03","Open","Active","10","1","","","Non-Enrol","20","10","","",""
"3320","104331","1","21335","TU01","Open","Active","10","1","","","Non-Enrol","15","11","","",""
"3320","104331","1","21336","TU02","Open","Active","10","1","","","Non-Enrol","15","14","","",""
"3320","104331","1","21337","TU03","Open","Active","10","1","","","Non-Enrol","15","14","","",""
"3320","104331","1","21338","TU04","Open","Active","10","1","","","Non-Enrol","15","4","","",""
"3320","104331","1","21339","TU05","Closed","Stop Enrl","10","1","","","Non-Enrol","0","0","","",""
"3320","104331","1","21340","TU06","Open","Active","10","1","","","Non-Enrol","15","2","","",""
"3320","104331","2","21341","TU01","Open","Active","10","1","","","Non-Enrol","15","14","","",""
"3320","104331","2","21342","TU02","Closed","Active","10","1","","","Non-Enrol","15","15","","",""
"3320","104331","2","21343","TU03","Open","Active","10","1","","","Non-Enrol","15","3","","",""
"3320","104331","2","21344","TU04","Open","Active","10","1","","","Non-Enrol","15","6","","",""
"3320","104331","2","21345","TU05","Open","Active","10","1","","","Non-Enrol","20","19","","",""
"3320","104331","2","21346","TU06","Open","Active","10","1","","","Non-Enrol","20","13","","",""
"3320","103534","1","21347","PR01","Open","Active","10","1","","","Non-Enrol","52","41","","",""
"3320","103534","1","21348","TU01","Open","Active","10","1","","","Non-Enrol","52","41","","",""
"3320","104332","1","21349","LE01","Open","Active","10","1","","","Enrolment","140","95","","",""
"3320","104332","1","21350","PR01","Closed","Active","10","1","","","Non-Enrol","40","40","","",""
"3320","104332","1","21351","PR02","Closed","Active","10","1","","","Non-Enrol","40","40","","",""
"3320","104332","1","21352","PR03","Open","Active","10","1","","","Non-Enrol","40","15","","",""
"3320","104098","1","21353","TU01","Open","Active","10","1","","","Non-Enrol","20","19","","",""
"3320","104098","1","21354","TU02","Open","Active","10","1","","","Non-Enrol","20","9","","",""
"3320","104098","1","21355","TU03","Open","Active","10","1","","","Non-Enrol","20","11","","",""
"3320","104097","1","21356","TU01","Open","Active","10","1","","","Non-Enrol","30","27","","",""
"3320","104097","1","21357","TU02","Open","Active","10","1","","","Non-Enrol","30","13","","",""
"3320","104097","1","21358","TU03","Open","Active","10","1","","","Non-Enrol","27","26","","",""
"3320","105872","1","21679","LE01","Open","Active","10","1","","","Enrolment","121","64","","",""
"3320","104903","1","22078","LE01","Open","Active","10","1","","","Non-Enrol","144","88","","",""
"3320","104903","1","22079","TU01","Open","Active","10","1","","","Enrolment","18","7","","",""
"3320","104903","1","22080","TU02","Closed","Tentative","10","1","","","Enrolment","20","0","","",""
"3320","104903","1","22081","TU03","Closed","Active","10","1","","","Enrolment","18","18","","",""
"3320","104903","1","22082","TU04","Open","Active","10","1","","","Enrolment","18","14","","",""
"3320","104903","1","22083","TU05","Open","Active","10","1","","","Enrolment","18","6","","",""
"3320","104903","1","22084","TU06","Open","Active","10","1","","","Enrolment","18","15","","",""
"3320","104903","1","22085","TU07","Closed","Tentative","10","1","","","Enrolment","20","0","","",""
"3320","104903","1","22086","TU08","Open","Active","10","1","","","Enrolment","18","12","","",""
"3320","104903","1","22087","TU09","Closed","Tentative","10","1","","","Enrolment","20","0","","",""
"3320","104903","1","22088","TU10","Open","Active","10","1","","","Enrolment","18","9","","",""
